category,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mel1,mel2,mel3,mel4,mel5,mel6,mel7,mel8,mel9,mel10,cent1,cent2,cent3,cent4,cent5,cent6,cent7,cent8,cent9,cent10,cont1,cont2,cont3,cont4,cont5,cont6,cont7,tempo1,tempo2,tempo3,tempo4,tempo5,tempo6,tempo7,tempo8,tempo9,tempo10
contemplating,42.916702,2.167233,16.176344,-0.27663895,0.32021227,3.149808,4.79327,6.445216,-3.7248704,5.85432,32.56574,16.200527,13.98264,11.737469,2.4060009,-2.0374901,-4.549346,-4.8876195,-5.9105225,-6.263557,0.33380522795751993,0.3081824434745153,0.22501354048840114,0.2975356520198064,0.2559464570007622,0.32527619203362046,0.2146898778310322,0.3687540345375628,0.3155596607357446,0.28272927821649446,16.17759594264834,10.949389805150952,18.662052511492185,21.952183700023173,22.48076678478281,22.217239709542962,49.63313047506078,12.908424,3.9314852,2.7664857,2.0317059,1.0953635,0.73816174,0.53265244,0.39408448,0.32346076,0.3228635
contemplating,24.101553,16.236193,20.760777,1.7774864,2.4785602,2.9656136,-2.0358431,1.6778258,-1.0392115,2.805892,32.276215,8.37075,8.024458,4.956235,2.7379766,-0.9269367,-1.832042,-3.1914074,-3.8140273,-4.232394,0.2518485400305748,0.3738778652416969,0.26917091293585654,0.19438671614368921,0.4181723104272927,0.2569938685789748,0.21316843394834462,0.3120683806003162,0.3942323443430957,0.4050081122729801,18.719866354334513,12.83035534245179,18.658685932189655,20.472784079708106,21.114090245330104,21.395329928215148,48.70146742296451,17.484285,7.6918564,5.1704545,3.239029,1.7647628,1.2237695,0.89126366,0.7056332,0.50610185,0.45063037
contemplating,-67.71547,36.912636,19.366997,13.491823,5.3515425,-1.4522005,2.8570743,-2.6958482,-8.293185,-4.9168844,15.206266,-7.7088904,-8.823556,-9.490999,-9.401578,-9.4533415,-9.499404,-9.518501,-9.518501,-9.518501,0.043715966546636086,0.024585676594236407,0.02056994061225002,0.025737490430926043,0.017021661265875194,0.02969238923463421,0.0236266513826439,0.025814379410433012,0.02852173700719376,0.02212939079896014,15.83729816902795,13.376778416894366,16.25686755856509,21.791861518219072,17.8335837451629,18.114558989503344,30.844845061145215,26.820827,16.875904,12.199105,7.7020755,5.2786202,4.043896,3.3378456,2.5609791,1.8985363,1.5970763
contemplating,-22.202015,32.28815,14.317914,9.934503,2.8176095,4.214807,1.0896221,-1.4841172,-1.5679934,0.27752516,22.341682,-0.61913407,-4.936778,-7.2743893,-7.8585563,-8.001632,-8.379424,-8.368993,-8.425564,-8.556651,0.18715466727707558,0.1364739482465387,0.15960534603069607,0.18060154584628862,0.1314259913811264,0.21342223799121374,0.17071017612493644,0.1906016158352781,0.253745475870836,0.19019241805273474,12.111928317604994,12.106520302584817,17.287936106817124,19.52271367520573,18.85611582034917,20.023668574253303,42.83315358935107,18.808914,9.209916,5.99303,3.87421,2.1904945,1.2670078,0.9545169,0.7221762,0.5073126,0.43246722
contemplating,-95.68686,-22.099733,25.568499,-22.197933,-25.60745,-16.90783,-12.07964,-9.228709,-7.590232,4.8991356,-7.7379475,-20.884892,-13.484439,-15.874358,-19.755827,-23.046335,-23.676329,-24.304977,-24.787231,-24.942053,0.13172537619689711,0.19007699039787246,0.07574103405679626,0.19606589940962288,0.15061800038682405,0.13868428733500196,0.1805946864529443,0.3260282647772095,0.46231414730749587,0.7203750854818033,22.28500964937976,17.07888967262692,23.2646167078183,21.711328915920532,20.449523568370136,25.580040527892095,32.02714835051107,29.24737,14.031208,8.587441,3.9379914,2.3748336,1.572486,1.1602964,1.1146129,0.9514849,0.8457846
contemplating,-42.516487,34.918163,9.480208,5.913247,-1.3791844,3.2256954,1.8999741,1.7690973,4.090029,4.672105,15.828068,0.4087868,-1.4453579,-1.7479421,-1.6137084,-1.2023332,-1.617936,-2.1101663,-2.6112711,-3.0656073,0.47697247527701075,0.3432580292265766,0.3600579123076407,0.463898632103922,0.3151620863138969,0.4844127832221632,0.38498389879729483,0.3688264263437106,0.41810815567358395,0.37327662370762027,21.103535753901472,12.493974948884047,16.15088579132064,15.132835900829894,15.507706828104324,16.760919951379666,48.45848451117806,30.03065,17.590624,12.024237,7.469884,4.573586,3.494595,2.5018814,2.0162723,1.5968959,1.3138237
contemplating,-15.841881,15.528893,16.950186,-7.574853,-4.1674037,0.47178853,1.3002359,2.1104276,6.7222733,11.667332,19.659891,3.4104042,2.8101616,0.762892,-0.0830433,-1.4419987,-1.942278,-1.7449996,-1.7330191,-2.5435214,0.4724172839704908,0.3796905776511502,0.26117651564809125,0.5312416541436282,0.4078365809247567,0.2728791011036451,0.5427353724167572,0.49923972253234705,0.4395230516930952,0.3946486580069333,20.32035635450674,12.505763839514815,18.314959546030135,19.26828857384555,17.820069911852908,17.13989481741188,48.84088916890085,27.846758,15.370793,11.433983,6.985016,4.565569,3.268784,2.4534822,1.9823465,1.4042481,1.1027021
contemplating,-17.682951,14.66049,-2.7802544,-8.032373,-9.177265,-9.902827,-9.535592,-6.043732,-0.967324,-3.2713437,14.326399,-3.4949718,-9.793744,-12.518356,-13.121181,-13.9607115,-12.740984,-13.819127,-18.438984,-21.991417,0.536268824414246,0.39772942052671123,0.29874794938106164,0.4335938073352418,0.3546564100573084,0.3235125435819966,0.48766588309017644,0.4658348911764075,0.4126136161030319,0.5263326675229424,23.044714962844754,12.4232437133711,19.088872090831803,19.553886520896683,17.812136335483903,17.300949810413425,49.745914399332605,20.117414,8.949045,6.1087146,3.7564933,2.2774985,1.6968313,1.1691294,0.84910816,0.71292907,0.6223432
contemplating,-67.39155,2.1128457,-1.7580979,-12.24771,-7.265797,-2.4174342,-3.6092384,0.70318437,3.3044956,-3.3134384,2.850379,-6.0793386,-14.593007,-15.145028,-17.136816,-18.158432,-19.11699,-19.204918,-19.205748,-19.205748,0.31773498776255543,0.1155701563800264,0.28332710120456256,0.27911977276352123,0.5014199673838002,0.5052845239003508,0.23216151004484026,0.22578113781662631,0.47209587147176124,0.1265668703083811,18.47825729795625,18.636041898395426,21.194936653415326,25.37423977256874,25.455706946964302,25.820937800590038,35.28348845451064,18.9902,12.215787,9.035336,5.0665474,3.099394,1.9771539,1.4428251,1.158791,0.80873656,0.6742018
contemplating,-17.081001,16.987955,5.8729787,-0.3115948,-4.566881,-3.1245573,-3.3916826,-0.3621072,-3.3182766,-0.51945215,17.872374,2.27955,-3.8781898,-5.5011663,-7.0062013,-7.8695207,-8.65373,-8.855755,-8.7005,-9.798784,0.1810068910052993,0.2593910107585663,0.31119239441868557,0.5433744055099523,0.2766004405824852,0.26732550242717407,0.192751081349995,0.2033469250406377,0.21575279346056808,0.3015546250765172,16.212135881289605,14.123467160553801,18.858229475660828,19.758599477994405,19.415067229772607,17.768097513192142,45.31598798262978,23.815502,15.817003,12.09655,7.2494903,4.8501825,3.4515479,3.0591002,2.508721,2.0480447,1.8266298
contemplating,-2.1580591,11.376915,6.1221485,-0.9353771,-4.381515,-1.428775,-5.4509835,-1.8419253,-4.523637,-3.5359762,20.901562,5.1014175,-0.97101146,-1.8540615,-4.201626,-5.0486217,-6.182264,-6.3588285,-6.796027,-7.13796,0.1855841753660463,0.25073784981904135,0.3273918897631783,0.10421628780865581,0.4750575388949612,0.2231139400463323,0.18483716170586567,0.3312727619116467,0.20149224331797252,0.11424197625770428,16.8021168354284,13.908675560550211,16.54625531137126,16.775169202831687,16.353029068587215,16.53274280115878,46.14554559037913,22.56063,12.677472,8.41346,4.910027,3.2173622,2.133239,1.72258,1.3494068,0.95237476,0.6728458
contemplating,-54.042423,18.192608,1.3564564,-17.634514,-15.913483,-5.5788507,-0.7465823,-7.0002203,-5.397775,-7.4951677,15.394902,-8.068109,-15.381722,-17.5607,-18.5606,-19.167395,-19.43768,-20.063314,-20.136492,-20.242382,0.061856258178927745,0.09124210471403836,0.16256345199864444,0.37344875574206704,0.2823843018656922,0.07698142221767021,0.039059260668032385,0.12979704483853954,0.09221286267303298,0.24458607368213298,21.16938520696712,10.348881869732695,17.44707409584104,22.253875456583987,20.870817514270804,24.416582527086828,30.812073107653106,12.022798,5.321263,3.899523,2.4769266,1.4078422,0.83036,0.63513094,0.49188858,0.4041174,0.42555466
contemplating,4.115605,7.3323045,0.006876103,-8.058737,-5.588681,-2.874289,-2.597167,-3.7553756,0.2039581,-8.035899,21.57333,11.148577,6.472747,3.5436754,2.4348593,1.2588142,0.62710327,0.21014675,-0.5956032,-0.9778776,0.5246281579824502,0.4559217453786228,0.3949809019242489,0.39524720670804925,0.34343923629284623,0.3483012518330289,0.5066760639451424,0.3603515769582813,0.3924680786965533,0.43409263567627865,15.944014643130066,13.112346518285365,16.905499828137955,18.387447446806746,17.597711111145017,17.805519061706704,47.33577939386737,28.468826,15.51013,10.45034,6.268678,4.396709,2.9480238,2.191303,1.6751664,1.2760857,0.988638
contemplating,2.8126369,14.695155,13.556725,-1.8780494,-0.88080215,2.6686637,0.96715504,0.86552966,2.6489954,-5.6454477,23.037653,1.7229358,-4.1328278,-8.577158,-10.16002,-13.710831,-14.681856,-15.382094,-15.859027,-17.689133,0.5465882280605358,0.2565811499362666,0.19684579127393662,0.20957804525128215,0.2298864271504561,0.07449963874750534,0.29808328239007004,0.27363176394906014,0.19751522260006704,0.16887368546973014,20.110524415900468,12.263991141227258,17.194270264417217,19.720359444437662,19.343424055972328,19.832422712295568,46.63958976077003,18.827374,7.512548,5.2803273,3.1201696,1.933219,1.2894458,0.98279357,0.7392045,0.5921333,0.4757555
contemplating,-7.0337734,10.803558,-0.11149102,-8.761187,-6.886725,-5.732331,-1.4671476,-2.9088662,-3.5660913,-8.318833,20.492264,8.474402,3.7493167,0.7719817,0.6465608,-0.6820162,-1.1323519,-1.8140028,-2.1793962,-2.593651,0.6057992697489404,0.4231970547913325,0.43696437779328356,0.2563130256367723,0.3218750122009626,0.3330900204346164,0.271347228556323,0.2281908704780119,0.3392475375970391,0.3624764488221897,16.51409931426722,12.897605836094018,17.174556152250656,18.871639183138747,18.252428164116722,18.397224452732132,46.37206820600714,31.721935,17.353956,11.668123,7.044787,4.7793097,3.4871168,2.4815867,1.9233441,1.3023989,0.9960403
contemplating,6.2950015,-1.6670231,11.966663,3.1387777,4.8749585,0.15880029,-0.9872841,-0.98128754,-2.6778395,-4.525688,24.142578,6.451779,-2.568094,-4.567579,-8.265261,-8.594582,-8.863857,-9.307077,-9.339203,-9.339203,0.2547735387808797,0.12681094040001453,0.18580449206841612,0.21215632182598118,0.22566805207470803,0.23834538620624202,0.1343426998219603,0.2874630421882237,0.28661002314420564,0.2633065867836087,18.512245654291114,11.65405916776594,14.509141788033567,18.902858491014374,18.51791604342023,18.23862675122855,38.76746942919493,21.38833,12.4369545,7.9389277,4.851515,2.9958932,2.1647127,1.6309806,1.32649,0.9810296,0.8111463
contemplating,11.679235,13.017296,10.541983,6.9090643,1.1700801,4.149938,-0.86550105,1.6703199,1.6984171,-0.7036561,27.40885,7.994783,0.84737223,-3.3810685,-4.4450517,-5.85941,-7.199141,-7.384325,-7.5392203,-7.85646,0.17900410221036214,0.28616432419331306,0.20217094911892755,0.2943331385119661,0.16728559091441772,0.07485988740296991,0.18766912847259068,0.19622685825638433,0.30268242454688626,0.19087125411934444,13.936275339782734,12.368443901367618,17.38364904655967,19.83530754423408,19.131958313192353,18.892911192947935,44.140043679970084,17.621183,8.815865,6.2242827,3.733642,2.0989077,1.3984061,0.9954973,0.786006,0.5943093,0.4260329
contemplating,50.16007,-0.43803146,11.763153,2.9383237,2.1548278,2.6342676,1.3718282,-0.43763313,-0.5074251,0.12352317,34.05754,19.0891,12.35742,10.287655,2.7822077,-1.7166284,-6.6850414,-7.2437143,-7.5595145,-8.1348715,0.2780094237943954,0.18089166668089654,0.3241421539118271,0.17928991632581115,0.12283051205129096,0.12908339147184997,0.19750754916815608,0.133436549673441,0.157681686391427,0.14751380936338074,12.594598143178601,11.432199904672363,15.316557430785268,17.822132504568472,17.561910287483208,18.77871557923311,43.520982461142886,14.8557,6.3400455,4.325118,2.6849303,1.4111588,0.86313146,0.55550885,0.51746213,0.38735825,0.33301768
contemplating,-27.727152,-5.731995,-1.197545,-10.878894,-12.335815,2.811706,2.638909,-4.0004992,-2.571963,-0.9079868,3.685169,-4.0120015,-8.710999,-16.976582,-21.822744,-22.814302,-24.615814,-25.00687,-25.905075,-28.18084,0.6537434610705969,0.6665060059642224,0.5714787874073857,0.35271881351558726,0.2540029153650814,0.19032695494665655,0.258028133113945,0.2110570400919442,0.214529387175967,0.2524390700685004,11.646540711645141,12.310896224180409,17.92613133663212,18.744403389094167,19.17165743280996,19.5690974121809,43.65840156688284,26.650873,17.472872,12.460267,7.0611935,5.189968,3.469999,2.8616858,1.8619351,1.4974948,1.1595303
contemplating,-68.030396,35.580162,12.320926,-9.957685,-2.68369,2.5876503,-6.3594675,-4.236328,-7.5429006,-3.7809713,13.299506,-8.441223,-14.601864,-14.926166,-15.440709,-15.378721,-16.313036,-16.063288,-16.079458,-16.588942,0.036731012648591105,0.04337969182187161,0.05839055539707435,0.04668702413658883,0.04112456996622332,0.27869420854647775,0.3062873458335752,0.3268582114316394,0.3408483867654219,0.29477762681940045,18.524435875918506,15.659912756403488,21.166137615123535,21.207869482255536,22.723666912228197,21.835091749942187,34.78642614775637,17.626133,9.369589,6.2270474,3.6312418,2.1805544,1.5000925,1.1097676,0.76869863,0.59441525,0.56175405
contemplating,13.842127,-44.473335,21.590923,3.8709285,-23.17933,-7.5942636,-8.741442,-1.429561,-9.296791,-7.0398006,20.75128,7.5619574,9.432082,-2.940778,-18.826807,-23.267859,-26.479008,-26.479008,-26.479008,-26.479008,0.47243575603304705,0.3351841276000174,0.4444729983105931,0.3915075315616613,0.5478436076445676,0.5733341122221635,0.5846735088021753,0.3883190610026626,0.1866338221846464,0.5314502879540726,20.629869575379058,12.536060360898064,16.98921968151262,21.593063334299945,21.882662369654916,35.5883983834134,30.19056877180689,11.020058,3.4481466,2.3183775,1.6622219,1.0953056,0.7219265,0.47273123,0.46024686,0.36513913,0.30209556
contemplating,-113.878944,59.467358,12.867991,2.3471677,-3.0461683,-4.8155746,-4.915283,-4.267151,-1.5661298,-1.0499113,10.145148,-5.610357,-6.5527225,-6.6262665,-6.6262665,-6.6262665,-6.6262665,-6.6262665,-6.6262665,-6.626266,0.265038477718479,0.2957304125083886,0.27264490406766695,0.37476588542959494,0.4436621191484365,0.540325004765014,0.3471883508297389,0.3360807053555919,0.3142985123893421,0.27801427117657945,23.232151909651765,13.578686936346005,19.524423354982446,21.468951492959327,18.282031391612932,16.073285904338608,21.72200011873623,10.23791,6.107647,4.270163,2.714322,1.8532308,1.1730657,0.8590812,0.6961166,0.5620767,0.48670465
contemplating,32.806995,11.147682,6.643398,-0.13557567,-4.002515,3.452716,-1.2829229,1.8848633,3.7586474,5.5120096,31.692038,15.873854,8.117588,2.8689811,-0.53662646,-0.9752276,-2.9360628,-3.0609314,-3.3870208,-3.610609,0.3136437455765983,0.3538228073577252,0.35325123485547844,0.2635333852821426,0.2603439596585647,0.3635280694152628,0.3432605634249924,0.314959194080747,0.27377719738707135,0.28775288204350946,15.138460940934756,10.88530247233148,17.50640195565409,19.910507575448406,18.901464780738678,19.070797187869022,47.248099214963815,16.770918,8.902791,5.821364,3.9040983,2.089428,1.3742384,1.0226746,0.7810938,0.5716633,0.47709808
contemplating,-44.12539,2.9763181,12.346196,-5.7840343,-6.0659027,-0.6568862,-2.6422114,-8.164488,-1.7749921,0.026712347,11.910874,-7.5573626,-12.448068,-19.54434,-21.25812,-21.722569,-21.740505,-21.740505,-21.740505,-21.740503,0.23065505891122934,0.2823131378872095,0.22187543900188186,0.1541524032804416,0.22502720613216992,0.21790129123673765,0.19237800936918883,0.20686219484896295,0.14138978527122506,0.13082917705645178,21.66179424074981,13.086644464860889,18.460408551421875,22.461990802599704,23.85821399686753,20.556274863940367,32.04666795736985,12.3404255,6.7638955,4.614026,3.0175335,1.9474182,1.184977,0.88158923,0.73032194,0.5948966,0.501137
contemplating,-18.542036,9.847445,6.4982367,1.8367233,-9.560145,2.573703,-8.165069,-6.982862,0.17602152,0.1460825,14.636546,1.1135418,-2.7747054,-7.605934,-9.529919,-9.390837,-10.974226,-11.230375,-11.32996,-11.385285,0.2688757767650958,0.4699007804076329,0.23631065818700805,0.31621750764819123,0.3926716230553556,0.3530284467140227,0.33976600726902423,0.3840526567594371,0.34149975949351147,0.31106077503771196,15.368749125872123,15.86485539421639,18.637953075935965,19.446775090421834,19.90391732106774,20.791022605851726,45.260200404093446,18.65928,8.081044,5.711559,3.2443786,1.9636047,1.2677697,0.9306609,0.6432461,0.51524657,0.43828815
contemplating,62.53985,-10.177048,2.0853794,2.4299934,-1.2748717,2.7400613,-9.554396,0.03436844,2.5624223,-1.2353925,32.487854,26.626118,22.512318,15.412163,8.675963,4.93844,-3.297895,-6.538546,-7.647,-7.729538,0.6364978923088953,0.6193950887021674,0.5452594298722011,0.39017761786633676,0.41611945647483906,0.42072080334163275,0.4625153216744629,0.4679020299675898,0.5518893477979804,0.3956842041965111,17.52194949036668,9.640228686838556,16.002115334636237,19.611590205001004,21.736374051963864,19.276529893777937,45.017204911571945,11.534658,3.5787978,2.876054,2.0197327,1.1185435,0.7611186,0.5046966,0.40846807,0.29875413,0.2889359
contemplating,-73.28475,-10.879873,9.32057,-3.3792322,-7.3122597,-4.613978,-9.057856,-8.801167,-10.531647,-8.08415,-4.207168,-18.62449,-24.202063,-27.815948,-32.074593,-33.234447,-33.301914,-33.324345,-33.324345,-33.324345,0.17106428126451728,0.17887959778090382,0.3021303904701181,0.38248176855313243,0.49683129347956795,0.35136409183023753,0.37607566802308406,0.3867255856513467,0.3093229498137776,0.5321423663371911,16.99331228198171,15.021809157383052,17.942296423627518,22.977039268564454,26.347573449330465,27.109375868808897,32.57024984204571,13.798994,7.6641455,4.9744577,2.856029,1.5776151,1.0113198,0.6157475,0.528795,0.39639667,0.39943075
contemplating,-35.931957,12.311456,20.321465,4.4764004,0.13873196,5.799563,1.3416189,-0.64159054,-4.9945207,-4.8195057,14.222833,-9.12289,-15.688218,-19.233585,-22.534277,-23.730265,-23.76665,-23.65643,-23.471302,-24.102554,0.14584836727258008,0.15421853852837905,0.2969512274817106,0.051624819878003526,0.20087129873392517,0.1953736901551859,0.0942640355614744,0.02313199057559328,0.02050370370435303,0.06782320022564754,19.335717080035874,14.525739818778632,16.98978665288921,19.660092604732647,22.055689256747296,22.069048162536912,38.97639233063494,14.837518,7.4767766,4.816682,2.780145,1.646055,1.0486058,0.7305092,0.5487096,0.41490588,0.33528927
contemplating,-71.697136,50.771545,23.097929,-3.0499203,-10.047794,-15.83882,-14.413847,-11.594431,-7.11107,-4.069723,26.643253,-10.8817625,-13.202699,-13.300951,-13.321297,-13.321297,-13.321297,-13.321297,-13.321297,-13.321295,0.14355669982516603,0.15651101223380023,0.3808034132089693,0.2102884569698908,0.1920112691994576,0.5175490322156742,0.2315077551773763,0.34337076204033395,0.2598388789180517,0.3056376068763346,26.5989601629658,15.47894924114046,22.580649211978276,19.520047005143475,19.007214777647626,19.820889839198305,23.71328381531691,16.669529,11.181292,7.6301465,4.3736377,2.6795604,2.0046005,1.3568894,1.0631788,0.7900526,0.67944974
contemplating,15.89825,43.686302,17.896868,1.4700377,4.2173777,-3.4142668,-4.6288085,-0.08388001,2.3963377,0.8373886,39.172733,4.548505,-2.409246,-3.0568092,-2.7013683,-5.0168676,-3.8040485,-4.569483,-6.6222706,-7.662953,0.306635421477582,0.17448340855955446,0.2839785985393921,0.3570202573080525,0.35194957137038213,0.26580854558630124,0.3177776369779844,0.28630746574016613,0.30035268247180397,0.3462134204331444,17.154769349663706,11.136231315058588,18.32831547287478,17.374590575985152,16.413453364608113,18.084740693929398,48.10482062438207,21.590384,11.584004,7.4113393,4.325396,2.6096675,1.7082416,1.196739,0.8890931,0.6630946,0.5285905
contemplating,4.1189036,34.010498,14.492005,-1.3137294,0.90266806,-4.063068,-8.42426,-4.851692,-0.5132165,-1.0078949,34.75811,8.503605,2.750889,2.0096035,3.3148987,1.5096263,1.014383,0.8045948,0.3456565,0.28945923,0.34209661196741314,0.20810960098701317,0.08288696401401179,0.3345697219842734,0.2629488350946625,0.33710382149074075,0.3480906357612862,0.24593792944610665,0.3293129475590381,0.30352854914920957,19.936919631265553,12.314619093740362,18.366667759662562,18.61506742526292,16.75256198748395,18.66043588047605,44.80117736845157,21.271133,11.81316,8.379204,4.9374166,3.0548983,2.0668962,1.4087617,1.100103,0.7937446,0.65011233
contemplating,-46.235188,14.100462,8.222364,2.109022,-6.349853,2.925576,-3.533033,-3.0531995,-5.6715717,-1.5175822,15.826103,5.4961433,3.4245074,1.8938314,1.2259653,0.9598031,0.8164967,0.63398504,0.49283618,0.4533005,0.27061898774352694,0.39148221509016573,0.2024298874654988,0.31675555604124744,0.2899413484411031,0.36905004249356493,0.35917507140120514,0.1659740134764123,0.2716363186000907,0.3688597253019686,19.103362894026173,13.485945437641284,17.18874809925923,18.285085403086022,19.52916282680983,18.977364939686925,43.2462808062694,26.935379,15.638091,11.21466,6.5375094,4.5245686,3.3400388,2.651696,1.9083192,1.2827002,0.9749772
contemplating,-58.69774,6.424514,40.19513,-6.5153546,11.95476,0.6348973,2.3834562,1.5001591,1.5684295,-9.979357,8.218469,-17.713037,-21.342545,-16.981188,-16.1678,-24.735205,-25.07094,-25.1041,-24.933506,-25.186543,0.1391842784595364,0.1749978226855394,0.17951325636172297,0.2086733027466051,0.2726414532048089,0.14682622006471607,0.17567169784030554,0.17511994858141763,0.1609527314482748,0.19353987200985723,18.84190114707413,11.878581198651304,20.15022116366829,21.742862893619872,22.182147688930147,26.08040394188732,37.052008181380444,22.008945,14.057029,8.72442,5.9188743,3.4370716,2.7969253,2.2883132,1.7734371,1.5901641,1.3717718
contemplating,-55.14034,29.37827,16.494356,2.6017916,-2.0534432,-7.05403,-0.7851898,-0.16639009,-6.7050033,-4.838957,15.737592,-15.440151,-20.693575,-21.777857,-23.137476,-23.098774,-23.326227,-23.297369,-23.40071,-23.42521,0.1352401313077245,0.18710563543599773,0.14506814593839945,0.17599475929721153,0.14221741750322092,0.15843428206050958,0.11687417942600821,0.11401175100448326,0.10803409869887565,0.1063027271044176,26.7201621957888,12.468938569988314,19.33446389368658,19.95667350520731,21.166573800646365,18.73117696598048,36.496913618829176,23.929028,14.646586,9.039446,5.028253,2.7862616,1.7727252,1.3109288,0.89154655,0.7124456,0.5140983
contemplating,3.3226666,16.056055,8.6025305,-0.9482784,5.4311604,6.1605234,5.8847632,1.8371848,-2.7149038,0.38517046,21.568665,5.171209,-3.1487486,-3.918194,-6.194528,-9.094845,-8.486067,-9.627038,-10.2997465,-11.582063,0.32610221165234426,0.3213148726487137,0.2866933135482636,0.4238948208315905,0.4529013782076009,0.1848248888409312,0.13951047202980263,0.097787946561748,0.07602800867080965,0.2687879385681803,13.970443604385325,11.355024795807127,17.817957568518615,19.57008043210736,19.16126625191675,20.527923850450613,46.26156315668735,18.214563,8.600192,4.635713,3.0341666,1.8440536,1.0004342,0.91185874,0.66134447,0.4987522,0.46804687
contemplating,39.93055,4.9078875,10.054388,5.2634125,3.7539346,2.379364,4.7721453,1.9219197,-2.883913,0.57059246,31.00339,16.045628,10.573095,6.5561104,2.1479306,-0.9161147,-2.0297258,-2.6055462,-2.780506,-2.815895,0.39554042035436354,0.4383096097758669,0.2929844836596067,0.21421787251948202,0.324967283941246,0.2739283132862579,0.3574666934836135,0.3613019934823052,0.1995647559337641,0.40521500908459873,13.602530942744556,9.923419202880503,14.242121129005719,16.2209225306135,16.109478392070383,17.302440261953738,46.14614063527958,17.49484,8.097916,4.825059,3.1376045,1.7716467,1.2925444,0.89966714,0.722002,0.56121516,0.44676435
contemplating,59.31674,-0.36479944,8.42593,5.229762,2.75225,3.319876,3.7680755,0.25739527,0.6114629,0.029023286,34.964046,22.596048,18.76633,13.611924,5.8130417,2.2268744,-1.6387417,-2.7847867,-3.0815036,-3.2436273,0.3049949335408091,0.2561235787055716,0.2435317921712751,0.26889948068041786,0.26380457844557964,0.28734130019850834,0.29827116892348715,0.2868813311778985,0.3457568425207057,0.28257395398227886,14.136812943216592,9.090038342828331,13.674756203482481,16.473915289158334,16.44776525071118,17.279623180436403,46.94096432187066,12.986703,4.8921432,3.2536058,2.1589773,1.2566755,0.79486394,0.5367022,0.46401545,0.3677642,0.30736396
contemplating,-25.38715,6.5670753,12.156592,3.0042646,-4.5300827,3.8362174,-2.8467696,-8.386317,-5.873296,-1.6620257,15.823965,-3.110813,-10.120228,-14.1300335,-15.247889,-16.13163,-19.238306,-18.845396,-19.311659,-19.691345,0.268022603966914,0.17365031253973115,0.03360773916219269,0.29996280553683513,0.21695134819935935,0.26441058489804015,0.08567076745250107,0.02904232753721895,0.021986112187924234,0.01815893602748956,23.339879353008357,13.267411292338494,15.330729009045136,18.845418070394867,18.94197658848479,21.159224505589517,37.14810139063206,16.846558,6.6355324,4.7913513,3.4334548,1.9698483,1.1778785,0.82151395,0.6285012,0.48764747,0.4114
contemplating,23.249159,7.1571264,12.538063,1.7670326,4.266424,6.9335074,3.153671,3.0218682,1.8087837,-0.6854253,27.869822,11.261515,2.2613297,-1.6969808,-2.7524338,-4.8602786,-6.0325894,-6.4029236,-6.6531277,-6.790872,0.5330111833801293,0.2628061369312968,0.27383961446193866,0.2082706178082306,0.1666405855539816,0.18918628558178183,0.18937449044077173,0.176815095784929,0.20391674892451206,0.08631278562668315,16.982665068831846,8.96842962113887,14.796440840780296,19.209151550800705,18.310364263536822,18.580814337922952,45.06531721182163,16.118418,7.2231503,5.033822,3.2248933,1.875508,1.1676195,0.82035446,0.63246864,0.46191263,0.39409837
contemplating,32.56767,13.068066,17.881031,1.0267663,0.9493443,5.3127446,0.9813766,0.9685349,2.5486774,0.18398169,32.758545,9.366666,4.8338847,2.7393317,0.98472995,-3.9533846,-6.3239975,-6.5000434,-6.202004,-7.1937604,0.4929004402620058,0.33223328664237944,0.4206108118252335,0.38036670949364926,0.3531808479043009,0.42916905198628447,0.29081008322622776,0.28810436154197777,0.12777216052391535,0.22032877016547714,18.090671647002388,9.055223471848963,13.572670919881208,15.423391142317977,16.070003690859426,17.33547501094401,48.202937340865034,16.001387,7.3720193,4.7384114,2.8680866,1.598298,0.97432303,0.7519636,0.56390274,0.42122456,0.34259713
contemplating,-93.075195,47.081684,-1.1025273,-9.040913,-3.1999247,-8.727135,-10.334302,-8.052982,-3.2589526,-4.0205126,14.033845,-17.234705,-31.27475,-31.86118,-31.8682,-31.8682,-31.8682,-31.8682,-31.8682,-31.868202,0.08140742926541841,0.04540570877502138,0.04487192308377926,0.04349966394967853,0.03853296769322946,0.0406177464058581,0.03432903937226291,0.039615419601393115,0.04194185953394981,0.03806885598562346,24.76331124805781,14.493407963111585,19.189478393257,26.413854448708204,21.945827207699928,20.575558001936113,23.064699526678762,12.246973,4.6746845,3.8375175,2.3630989,1.7303556,1.3692832,1.0962268,1.0680784,1.0307497,0.95078623
contemplating,-42.533485,25.796707,0.9105939,-3.4434292,-19.883072,4.8305306,-11.337398,-9.091339,-3.0776713,-5.800953,15.629082,-7.4584465,-19.346432,-27.928444,-25.93678,-26.222786,-29.992123,-29.381645,-29.02271,-30.800802,0.47560699426413466,0.49861843091968405,0.5493856035548228,0.6557182665324759,0.6472543855681092,0.3702335923752929,0.42747485205083985,0.5272593292484785,0.046782918002820285,0.15197458426738245,20.004022281792423,14.490952758132586,19.706469692325772,24.725103803547462,23.756775347976465,29.05156383820716,41.37200695693847,13.60418,3.5257237,2.4093027,1.6508814,1.0369616,0.64879084,0.50522393,0.4426224,0.40852067,0.38758698
